172587,27/02/2016,07:00,19:00,06:39,19:01
172587,28/02/2016,07:00,19:00,06:39,19:05
172587,29/02/2016,07:00,19:00,,
172589,16/02/2016,07:00,13:30,06:53,13:30
172589,17/02/2016,07:00,13:30,06:47,13:30
172589,18/02/2016,07:00,13:30,,
172589,19/02/2016,07:00,13:30,07:04,11:31
172589,20/02/2016,07:00,13:30,,
172589,21/02/2016,07:00,13:30,,
172589,22/02/2016,07:00,13:30,07:00,13:30
172589,23/02/2016,07:00,13:30,06:57,13:30
172589,24/02/2016,07:00,13:30,06:55,13:30
172589,25/02/2016,07:00,13:30,,13:30
172589,26/02/2016,07:00,13:30,06:57,13:30
172589,27/02/2016,07:00,13:30,,
172589,28/02/2016,07:00,13:30,,
172589,29/02/2016,07:00,13:30,06:55,13:30
173555,16/02/2016,07:00,15:00,06:56,14:57
173555,17/02/2016,07:00,15:00,,
173555,18/02/2016,07:00,15:00,,
173555,19/02/2016,07:00,15:00,,
173555,20/02/2016,07:00,15:00,,
173555,21/02/2016,07:00,15:00,,
173555,22/02/2016,07:00,15:00,,
173555,23/02/2016,07:00,15:00,07:02,14:48
173555,24/02/2016,07:00,15:00,07:00,15:53
173555,25/02/2016,07:00,15:00,07:00,15:38
173555,26/02/2016,07:00,15:00,06:55,15:15
173555,27/02/2016,07:00,15:00,,
173555,28/02/2016,07:00,15:00,,
173555,29/02/2016,07:00,15:00,06:57,14:32
174567,16/02/2016,07:00,16:00,,
174567,17/02/2016,07:00,16:00,,
174567,18/02/2016,07:00,16:00,,
174567,19/02/2016,07:00,16:00,,
174567,20/02/2016,07:00,16:00,,
174567,21/02/2016,07:00,16:00,,
174567,22/02/2016,07:00,16:00,06:59,16:05
174567,23/02/2016,07:00,16:00,06:44,16:07
174567,24/02/2016,07:00,16:00,06:54,16:25
174567,25/02/2016,07:00,16:00,06:11,16:00
174567,26/02/2016,07:00,16:00,06:38,14:02
174567,27/02/2016,07:00,16:00,,
174567,28/02/2016,07:00,16:00,,
174567,29/02/2016,07:00,16:00,06:49,16:00
174608,16/02/2016,07:00,15:00,07:01,14:30
174608,17/02/2016,07:00,15:00,06:59,14:32
174608,18/02/2016,07:00,15:00,07:00,14:31
174608,19/02/2016,07:00,15:00,06:59,14:31
174608,20/02/2016,07:00,15:00,,
174608,21/02/2016,07:00,15:00,,
174608,22/02/2016,07:00,15:00,06:57,14:32
174608,23/02/2016,07:00,15:00,06:57,14:31
174608,24/02/2016,07:00,15:00,06:57,14:33
174608,25/02/2016,07:00,15:00,06:59,14:31
174608,26/02/2016,07:00,15:00,06:58,15:03
174608,27/02/2016,07:00,15:00,,
174608,28/02/2016,07:00,15:00,,
174608,29/02/2016,07:00,15:00,06:57,14:30
174609,16/02/2016,07:00,15:00,06:48,14:43
174609,17/02/2016,07:00,15:00,06:52,14:37
174609,18/02/2016,07:00,15:00,06:52,14:55
174609,19/02/2016,07:00,15:00,06:43,14:50
174609,20/02/2016,07:00,15:00,,
174609,21/02/2016,07:00,15:00,,
174609,22/02/2016,07:00,15:00,06:51,14:41
174609,23/02/2016,07:00,15:00,06:43,14:45
174609,24/02/2016,07:00,15:00,06:41,15:33
174609,25/02/2016,07:00,15:00,06:51,15:09
174609,26/02/2016,07:00,15:00,06:42,15:02
174609,27/02/2016,07:00,15:00,,
174609,28/02/2016,07:00,15:00,,
174609,29/02/2016,07:00,15:00,06:54,14:37
176644,16/02/2016,07:00,16:00,06:52,16:00
176644,17/02/2016,07:00,16:00,06:54,16:01
176644,18/02/2016,07:00,16:00,06:52,16:00
176644,19/02/2016,07:00,16:00,06:52,16:00
176644,20/02/2016,07:00,16:00,,
176644,21/02/2016,07:00,16:00,,
176644,22/02/2016,07:00,16:00,06:50,16:00
176644,23/02/2016,07:00,16:00,06:52,16:00
176644,24/02/2016,07:00,16:00,06:53,16:00
176644,25/02/2016,07:00,16:00,06:55,16:00
176644,26/02/2016,07:00,16:00,06:54,16:00
